监测时间,SO2监测浓度(μg/m3),NO2监测浓度(μg/m3),PM10监测浓度(μg/m3),PM2.5监测浓度(μg/m3),O3监测浓度(μg/m3),CO监测浓度(mg/m3),温度(℃),湿度(%),气压(MBar),风速(m/s),风向(°),云量,长波辐射（W/m2）
2020-03-26 22:00:00,3.0,21.0,31.0,21.0,29.0,0.5,24.0,84.0,1012.2,0.9,100.4,0.363681,409.111
2020-03-26 23:00:00,3.0,27.0,35.0,19.0,18.0,0.5,23.5,85.0,1012.3,0.6,87.1,0.419185,409.333
2020-03-27 00:00:00,2.0,27.0,42.0,22.0,19.0,0.5,23.1,88.0,1011.8,0.9,77.1,0.433609,402.729
2020-03-27 01:00:00,2.0,18.0,25.0,14.0,22.0,0.4,23.1,86.0,1010.7,0.9,71.6,0.414293,397.319
2020-03-27 03:00:00,3.0,14.0,26.0,10.0,28.0,0.4,23.4,85.0,1010.1,1.1,53.0,0.404651,393.281
2020-03-27 04:00:00,3.0,17.0,24.0,14.0,22.0,0.4,23.4,85.0,1010.1,1.0,94.0,0.394068,390.172
2020-03-27 05:00:00,3.0,15.0,28.0,15.0,24.0,0.5,23.2,87.0,1010.4,1.0,87.4,0.361402,388.464
2020-03-27 06:00:00,2.0,28.0,28.0,16.0,9.0,0.5,23.0,88.0,1010.9,0.8,48.4,0.404064,386.785
2020-03-27 07:00:00,2.0,28.0,30.0,13.0,16.0,0.5,23.2,88.0,1011.7,1.3,69.6,0.498688,385.743
2020-03-27 08:00:00,3.0,28.0,36.0,16.0,17.0,0.5,23.7,85.0,1012.3,2.1,100.8,0.564653,384.91
2020-03-27 09:00:00,3.0,25.0,32.0,22.0,22.0,0.5,24.5,82.0,1012.3,2.4,128.2,0.676386,383.758
2020-03-27 10:00:00,3.0,18.0,29.0,12.0,34.0,0.5,25.9,75.0,1012.3,1.6,104.9,0.739918,382.253
2020-03-27 11:00:00,3.0,18.0,39.0,20.0,40.0,0.5,26.6,73.0,1011.7,1.5,98.9,0.761678,380.529
2020-03-27 12:00:00,3.0,21.0,38.0,17.0,43.0,0.5,26.9,72.0,1010.9,1.5,119.9,0.207791,377.051
2020-03-27 13:00:00,3.0,14.0,36.0,17.0,49.0,0.5,27.8,68.0,1009.8,2.0,219.2,0.144811,373.928
2020-03-27 14:00:00,2.0,4.0,33.0,12.0,61.0,0.4,28.6,62.0,1008.6,2.3,285.4,0.153511,374.647
2020-03-27 15:00:00,3.0,7.0,43.0,10.0,56.0,0.5,27.9,65.0,1007.8,2.9,262.2,0.153511,374.647
2020-03-27 16:00:00,2.0,8.0,33.0,9.0,48.0,0.4,27.3,68.0,1007.8,2.6,248.8,0.180747,379.108
2020-03-27 17:00:00,2.0,24.0,28.0,15.0,32.0,0.5,26.7,73.0,1008.1,1.8,91.6,0.34,382.8
2020-03-27 18:00:00,2.0,37.0,60.0,17.0,22.0,0.5,25.3,81.0,1008.6,1.6,100.8,0.261394,416.147
2020-03-27 19:00:00,2.0,32.0,48.0,19.0,22.0,0.5,25.0,82.0,1009.1,1.8,111.1,0.126207,386.469
2020-03-27 20:00:00,2.0,30.0,44.0,18.0,16.0,0.5,24.6,87.0,1010.4,1.4,98.0,0.11297,387.768
2020-03-27 21:00:00,2.0,30.0,37.0,20.0,14.0,0.5,24.0,91.0,1011.4,1.4,103.9,0.0906094,390.208
2020-03-27 22:00:00,2.0,15.0,10.0,20.0,36.0,0.4,22.5,88.0,1012.2,1.5,243.1,0.105721,390.01
2020-03-27 23:00:00,2.0,23.0,12.0,9.0,28.0,0.5,22.1,91.0,1012.4,0.8,279.2,0.101882,390.15
2020-03-28 00:00:00,2.0,24.0,12.0,6.0,21.0,0.5,22.2,92.0,1011.5,0.9,299.2,0.109292,391.401
2020-03-28 01:00:00,2.0,34.0,15.0,10.0,9.0,0.6,22.3,93.0,1011.5,0.5,338.7,0.183384,390.156
2020-03-28 02:00:00,1.0,45.0,22.0,9.0,1.0,0.7,22.1,93.0,1011.2,0.8,338.0,0.181978,388.293
2020-03-28 03:00:00,2.0,43.0,26.0,17.0,2.0,0.7,21.9,93.0,1011.2,1.2,337.8,0.171545,385.383
2020-03-28 04:00:00,2.0,41.0,32.0,24.0,1.0,0.6,21.7,92.0,1010.8,1.2,359.7,0.606837,390.325
2020-03-28 05:00:00,2.0,38.0,31.0,22.0,0.0,0.6,21.7,92.0,1011.2,1.2,334.3,0.537839,387.639
2020-03-28 06:00:00,2.0,38.0,27.0,28.0,0.0,0.6,21.7,92.0,1011.8,1.0,325.6,0.466821,386.194
2020-03-28 07:00:00,1.0,34.0,16.0,14.0,4.0,0.6,21.4,93.0,1012.6,1.5,340.1,0.450346,384.785
2020-03-28 08:00:00,2.0,32.0,13.0,16.0,13.0,0.6,20.9,92.0,1013.5,1.8,335.0,0.495501,383.955
2020-03-28 09:00:00,2.0,22.0,12.0,6.0,18.0,0.6,20.2,86.0,1014.1,2.5,339.6,0.541544,383.126
2020-03-28 10:00:00,2.0,21.0,8.0,6.0,17.0,0.6,20.0,78.0,1014.6,2.3,339.3,0.569664,382.107
2020-03-28 11:00:00,3.0,23.0,19.0,7.0,20.0,0.6,19.8,73.0,1014.5,2.2,345.0,0.547422,380.699
2020-03-28 12:00:00,3.0,24.0,14.0,5.0,22.0,0.6,19.9,70.0,1013.7,2.2,349.9,0.461472,381.109
2020-03-28 13:00:00,3.0,23.0,24.0,6.0,30.0,0.6,20.5,67.0,1012.7,1.9,333.6,0.461472,381.109
2020-03-28 14:00:00,3.0,26.0,22.0,9.0,37.0,0.6,21.1,65.0,1011.4,1.6,331.8,0.330721,383.186
2020-03-28 15:00:00,3.0,29.0,30.0,10.0,40.0,0.6,21.6,64.0,1010.9,1.4,339.0,0.274414,386.737
2020-03-28 16:00:00,3.0,32.0,31.0,9.0,45.0,0.6,21.8,64.0,1010.6,1.2,338.9,0.226347,390.529
2020-03-28 17:00:00,3.0,38.0,33.0,10.0,37.0,0.7,21.7,64.0,1010.3,1.2,331.4,0.236898,394.774
2020-03-28 18:00:00,3.0,38.0,39.0,12.0,38.0,0.7,21.6,65.0,1010.7,1.5,353.1,0.218734,399.441
2020-03-28 19:00:00,3.0,32.0,29.0,17.0,34.0,0.7,21.2,70.0,1011.2,2.0,36.7,0.199713,402.302
2020-03-28 20:00:00,3.0,28.0,34.0,9.0,23.0,0.7,20.5,80.0,1012.0,2.3,60.7,0.176447,404.076
2020-03-28 21:00:00,3.0,22.0,30.0,12.0,29.0,0.7,20.0,78.0,1012.9,2.4,42.8,0.154548,405.601
2020-03-28 22:00:00,3.0,19.0,29.0,14.0,31.0,0.6,19.0,79.0,1013.5,2.7,48.4,0.224887,406.734
2020-03-28 23:00:00,2.0,22.0,22.0,12.0,25.0,0.6,17.4,88.0,1013.9,2.4,32.1,0.36394,407.031
2020-03-29 00:00:00,3.0,21.0,20.0,12.0,25.0,0.6,16.8,83.0,1013.4,1.7,48.5,0.55328,402.297
2020-03-29 02:00:00,4.0,25.0,22.0,13.0,21.0,0.6,17.2,79.0,1013.2,1.8,33.4,0.457178,397.038
2020-03-29 03:00:00,4.0,19.0,25.0,14.0,26.0,0.6,17.1,78.0,1012.9,2.1,50.5,0.507421,391.662
2020-03-29 04:00:00,3.0,16.0,34.0,14.0,27.0,0.6,16.5,81.0,1012.3,2.5,67.6,0.632721,391.226
2020-03-29 05:00:00,4.0,20.0,32.0,12.0,22.0,0.6,16.6,80.0,1012.4,1.4,70.6,0.716816,386.664
2020-03-29 06:00:00,4.0,28.0,31.0,14.0,13.0,0.6,17.1,78.0,1012.2,1.1,66.7,0.628214,384.738
2020-03-29 07:00:00,4.0,30.0,34.0,14.0,11.0,0.6,17.7,76.0,1012.8,1.0,51.6,0.701997,383.505
2020-03-29 08:00:00,4.0,31.0,40.0,15.0,10.0,0.6,18.1,76.0,1013.1,1.0,72.1,0.686066,381.9
2020-03-29 09:00:00,4.0,33.0,43.0,17.0,15.0,0.7,19.3,75.0,1012.5,1.5,112.8,0.76642,379.732
2020-03-29 10:00:00,4.0,22.0,46.0,20.0,40.0,0.5,21.3,77.0,1012.4,1.6,109.9,1.0,393.583
2020-03-29 11:00:00,3.0,25.0,35.0,13.0,39.0,0.5,21.6,80.0,1012.1,1.9,122.8,1.0,420.249
2020-03-29 12:00:00,3.0,18.0,48.0,16.0,52.0,0.5,22.1,80.0,1011.2,1.9,121.0,0.133145,366.543
2020-03-29 13:00:00,3.0,19.0,51.0,13.0,53.0,0.4,22.1,80.0,1010.2,1.7,115.1,0.168712,364.63
2020-03-29 14:00:00,2.0,24.0,52.0,16.0,48.0,0.5,21.6,85.0,1009.1,1.0,101.5,0.204496,370.997
2020-03-29 15:00:00,2.0,28.0,38.0,11.0,48.0,0.5,21.5,86.0,1008.3,1.7,123.9,0.204496,370.997
2020-03-29 16:00:00,3.0,25.0,45.0,13.0,52.0,0.5,22.3,82.0,1008.3,1.6,119.6,0.189252,377.737
2020-03-29 17:00:00,2.0,32.0,53.0,18.0,45.0,0.5,22.3,83.0,1008.3,1.9,115.7,0.335154,382.243
2020-03-29 18:00:00,2.0,41.0,52.0,17.0,34.0,0.5,22.2,83.0,1008.6,1.4,108.0,0.118005,383.35
2020-03-29 19:00:00,2.0,50.0,50.0,18.0,21.0,0.5,22.0,84.0,1008.9,1.0,91.6,0.108884,384.219
2020-03-29 20:00:00,3.0,61.0,45.0,20.0,9.0,0.5,21.8,84.0,1009.3,1.0,85.8,0.0990814,385.39
2020-03-29 21:00:00,3.0,66.0,53.0,19.0,2.0,0.5,21.7,85.0,1009.7,0.8,52.0,0.0729339,386.71
2020-03-29 22:00:00,4.0,62.0,47.0,20.0,4.0,0.6,21.8,85.0,1010.0,0.9,65.2,0.0866057,386.535
2020-03-29 23:00:00,4.0,52.0,46.0,21.0,4.0,0.8,21.3,85.0,1010.3,1.1,15.6,0.100413,386.958
2020-03-30 00:00:00,2.0,31.0,27.0,42.0,0.0,0.7,18.2,92.0,1010.5,2.0,337.9,0.102542,387.22
2020-03-30 02:00:00,2.0,30.0,27.0,12.0,0.0,0.6,16.8,92.0,1010.4,2.1,338.7,0.135133,385.067
2020-03-30 03:00:00,2.0,26.0,27.0,6.0,2.0,0.6,15.9,92.0,1010.2,1.9,320.7,0.144395,381.792
2020-03-30 04:00:00,2.0,22.0,27.0,1.0,4.0,0.6,15.4,91.0,1010.4,1.8,326.5,0.115059,379.925
2020-03-30 05:00:00,2.0,22.0,27.0,0.0,2.0,0.6,15.4,92.0,1010.5,1.7,334.6,0.164185,379.514
2020-03-30 06:00:00,2.0,22.0,8.0,3.0,1.0,0.6,15.4,92.0,1011.1,1.6,318.8,0.228506,379.228
2020-03-30 07:00:00,2.0,21.0,2.0,2.0,2.0,0.6,15.5,92.0,1011.7,1.4,330.1,0.313928,379.384
2020-03-30 08:00:00,1.0,22.0,7.0,2.0,2.0,0.7,15.6,92.0,1012.5,1.5,313.0,0.340769,379.021
2020-03-30 09:00:00,2.0,23.0,7.0,4.0,4.0,0.6,15.4,92.0,1012.9,1.9,315.5,0.388601,378.896
2020-03-30 10:00:00,2.0,24.0,15.0,4.0,5.0,0.6,15.2,91.0,1013.2,1.5,314.7,0.242583,378.617
2020-03-30 11:00:00,2.0,26.0,10.0,5.0,5.0,0.6,15.2,91.0,1013.0,2.2,309.2,0.222318,377.618
2020-03-30 12:00:00,2.0,26.0,15.0,7.0,5.0,0.6,15.1,91.0,1012.4,1.8,328.2,0.196508,375.872
2020-03-30 13:00:00,5.0,26.0,15.0,13.0,5.0,0.7,15.5,88.0,1011.4,1.5,324.7,0.218333,374.854
2020-03-30 14:00:00,4.0,28.0,8.0,10.0,4.0,0.7,15.7,87.0,1010.4,1.5,341.0,0.241886,374.1
2020-03-30 15:00:00,4.0,30.0,24.0,9.0,3.0,0.7,15.8,86.0,1009.8,1.3,327.0,0.374208,374.072
2020-03-30 16:00:00,4.0,32.0,35.0,13.0,2.0,0.7,15.7,88.0,1009.6,1.3,339.7,0.448582,375.947
2020-03-30 17:00:00,4.0,32.0,32.0,13.0,0.0,0.7,15.5,90.0,1009.8,1.1,335.9,0.448582,375.947
2020-03-30 18:00:00,5.0,31.0,24.0,12.0,0.0,0.7,15.3,91.0,1010.3,1.4,325.9,0.371797,380.658
2020-03-30 19:00:00,4.0,30.0,14.0,7.0,0.0,0.7,15.2,92.0,1010.8,1.3,349.3,0.41237,386.682
2020-03-30 20:00:00,5.0,29.0,18.0,6.0,0.0,0.7,15.2,92.0,1011.3,1.1,336.4,0.118801,390.893
2020-03-30 21:00:00,4.0,28.0,20.0,8.0,0.0,0.7,15.2,92.0,1011.9,1.1,342.4,0.0,395.337
2020-03-30 22:00:00,4.0,28.0,16.0,8.0,0.0,0.7,15.2,92.0,1012.2,1.1,334.8,0.0,397.901
2020-03-30 23:00:00,4.0,28.0,20.0,7.0,0.0,0.6,15.1,92.0,1012.3,1.4,330.4,1.0,445.49
2020-03-31 00:00:00,4.0,27.0,26.0,10.0,0.0,0.6,15.0,93.0,1012.0,1.4,347.4,1.0,445.991
2020-03-31 01:00:00,4.0,26.0,15.0,8.0,0.0,0.6,15.0,93.0,1011.6,0.9,353.4,0.261631,400.253
2020-03-31 02:00:00,4.0,23.0,17.0,5.0,0.0,0.6,15.2,94.0,1011.3,1.3,352.3,0.0,397.644
2020-03-31 03:00:00,4.0,22.0,18.0,7.0,0.0,0.5,15.0,93.0,1011.2,1.2,345.3,0.111488,394.362
2020-03-31 04:00:00,4.0,21.0,12.0,8.0,0.0,0.5,14.8,94.0,1011.2,1.2,358.8,0.150098,391.793
2020-03-31 05:00:00,4.0,20.0,9.0,4.0,0.0,0.5,14.9,94.0,1011.4,1.0,356.3,0.230786,389.754
2020-03-31 06:00:00,4.0,20.0,12.0,6.0,0.0,0.5,14.8,94.0,1012.3,1.2,336.1,0.40371,382.299
2020-03-31 07:00:00,4.0,19.0,8.0,8.0,0.0,0.5,14.8,94.0,1012.9,1.2,355.8,0.328673,380.481
2020-03-31 08:00:00,4.0,17.0,11.0,6.0,1.0,0.6,15.1,94.0,1013.5,0.9,330.7,0.380398,378.39
2020-03-31 09:00:00,4.0,18.0,14.0,7.0,2.0,0.6,15.3,94.0,1013.6,1.0,332.6,0.523217,375.56
2020-03-31 10:00:00,4.0,21.0,18.0,12.0,2.0,0.7,15.5,93.0,1013.8,1.0,318.7,0.63558,372.091
2020-03-31 11:00:00,4.0,24.0,24.0,11.0,2.0,0.7,15.4,92.0,1013.6,1.2,314.1,0.0538027,368.076
2020-03-31 12:00:00,4.0,25.0,30.0,15.0,2.0,0.8,15.7,91.0,1012.8,1.4,330.4,0.0493099,366.422
2020-03-31 13:00:00,4.0,29.0,36.0,12.0,3.0,0.8,16.1,87.0,1011.7,1.2,327.6,0.0526945,365.128
2020-03-31 14:00:00,5.0,34.0,46.0,25.0,2.0,0.8,16.2,86.0,1011.1,1.5,341.3,0.0693546,366.869
2020-03-31 15:00:00,5.0,32.0,48.0,32.0,2.0,0.7,15.7,89.0,1010.7,1.4,328.3,0.0693546,366.869
2020-03-31 16:00:00,5.0,29.0,30.0,26.0,0.0,0.7,15.4,91.0,1010.9,1.6,345.0,0.325411,420.431
2020-03-31 17:00:00,5.0,28.0,13.0,15.0,0.0,0.7,15.3,92.0,1011.2,1.4,332.4,0.34,419.728
2020-03-31 18:00:00,5.0,26.0,23.0,14.0,0.0,0.7,15.4,92.0,1011.8,1.0,331.2,0.22891,405.944
2020-03-31 19:00:00,5.0,25.0,25.0,15.0,0.0,0.7,15.5,90.0,1012.5,1.6,336.4,0.0401194,382.277
2020-03-31 20:00:00,5.0,22.0,27.0,20.0,0.0,0.7,15.5,89.0,1013.0,1.3,335.8,0.0400033,383.687
2020-03-31 21:00:00,5.0,23.0,34.0,17.0,0.0,0.7,15.6,89.0,1013.6,1.2,327.1,0.0413386,385.804
2020-03-31 22:00:00,5.0,23.0,26.0,17.0,0.0,0.6,15.6,88.0,1013.8,1.2,326.7,0.0452743,388.032
2020-03-31 23:00:00,5.0,24.0,22.0,11.0,0.0,0.6,15.7,86.0,1013.7,1.1,334.8,0.0545157,387.103
2020-04-01 00:00:00,5.0,23.0,8.0,14.0,0.0,0.6,15.6,86.0,1013.5,1.4,335.1,0.0615225,385.965
2020-04-01 01:00:00,5.0,23.0,14.0,9.0,0.0,0.7,15.3,88.0,1013.2,1.4,331.9,0.0574948,384.553
2020-04-01 02:00:00,5.0,22.0,18.0,7.0,0.0,0.7,15.1,90.0,1012.8,1.6,340.2,0.0314075,381.512
2020-04-01 03:00:00,5.0,23.0,16.0,6.0,0.0,0.7,15.0,91.0,1012.6,1.4,331.3,0.0626223,379.346
2020-04-01 04:00:00,5.0,22.0,15.0,5.0,0.0,0.7,15.2,89.0,1012.7,1.5,344.8,0.0979415,378.575
2020-04-01 05:00:00,5.0,22.0,18.0,6.0,0.0,0.6,15.4,86.0,1013.3,1.4,337.0,0.154661,377.734
2020-04-01 06:00:00,5.0,21.0,17.0,5.0,0.0,0.6,15.5,85.0,1014.0,1.5,337.0,0.0873027,375.413
2020-04-01 07:00:00,5.0,21.0,18.0,4.0,1.0,0.6,15.5,85.0,1015.1,1.5,352.0,0.0414066,372.101
2020-04-01 08:00:00,5.0,21.0,14.0,4.0,1.0,0.7,15.8,85.0,1015.8,1.4,349.1,0.156481,372.756
2020-04-01 09:00:00,5.0,21.0,17.0,6.0,2.0,0.7,16.2,82.0,1016.0,1.4,21.4,0.185254,372.567
2020-04-01 10:00:00,6.0,21.0,24.0,8.0,3.0,0.6,16.7,82.0,1016.0,1.6,26.8,0.110458,372.702
2020-04-01 11:00:00,5.0,23.0,30.0,14.0,3.0,0.6,16.9,82.0,1015.7,1.6,11.8,0.170343,372.784
2020-04-01 12:00:00,6.0,25.0,31.0,13.0,6.0,0.6,17.2,79.0,1014.9,1.4,36.8,0.224476,373.192
2020-04-01 13:00:00,5.0,27.0,38.0,9.0,3.0,0.6,17.1,82.0,1013.9,1.4,10.0,0.298467,373.219
2020-04-01 14:00:00,5.0,28.0,33.0,13.0,3.0,0.6,17.1,82.0,1012.9,1.5,28.7,0.419568,373.429
2020-04-01 15:00:00,6.0,35.0,40.0,16.0,4.0,0.6,17.1,81.0,1012.4,1.8,29.5,0.316738,375.922
2020-04-01 16:00:00,6.0,40.0,39.0,15.0,3.0,0.6,17.3,78.0,1012.6,1.7,33.0,0.316738,375.922
2020-04-01 17:00:00,6.0,41.0,47.0,15.0,2.0,0.7,17.1,80.0,1012.6,1.6,40.9,0.395095,382.008
2020-04-01 18:00:00,6.0,45.0,46.0,19.0,0.0,0.7,16.6,86.0,1013.2,0.9,49.2,0.41802,388.381
2020-04-01 19:00:00,7.0,45.0,44.0,20.0,0.0,0.7,16.7,85.0,1014.0,1.0,41.0,0.200316,391.477
2020-04-01 20:00:00,6.0,44.0,44.0,22.0,0.0,0.6,16.5,87.0,1014.9,1.2,62.3,0.34,397.887
2020-04-01 21:00:00,6.0,42.0,45.0,22.0,0.0,0.7,16.4,88.0,1015.3,1.2,42.2,0.3164,405.918
2020-04-01 22:00:00,6.0,42.0,42.0,22.0,1.0,0.7,16.4,88.0,1015.5,1.1,26.0,0.334052,405.674
2020-04-01 23:00:00,6.0,42.0,55.0,25.0,0.0,0.7,16.5,87.0,1015.4,1.1,36.9,0.290639,407.847
2020-04-02 00:00:00,6.0,40.0,66.0,27.0,0.0,0.7,16.4,87.0,1015.1,1.3,28.6,0.386442,408.457
2020-04-02 01:00:00,7.0,37.0,64.0,27.0,0.0,0.6,16.4,87.0,1015.0,1.3,29.7,0.222413,405.988
2020-04-02 02:00:00,6.0,38.0,60.0,26.0,0.0,0.7,16.1,91.0,1014.6,1.2,13.7,0.238044,401.435
2020-04-02 03:00:00,5.0,34.0,44.0,28.0,0.0,0.6,16.0,93.0,1014.5,1.2,18.4,0.247888,398.109
2020-04-02 04:00:00,5.0,32.0,31.0,23.0,0.0,0.6,16.0,93.0,1014.6,1.1,30.8,0.277121,394.6
2020-04-02 05:00:00,5.0,28.0,33.0,19.0,0.0,0.6,16.1,94.0,1015.0,1.0,41.6,0.252952,390.95
2020-04-02 06:00:00,5.0,29.0,42.0,22.0,0.0,0.6,16.2,94.0,1015.4,1.1,29.9,0.311284,389.372
2020-04-02 07:00:00,6.0,29.0,57.0,29.0,0.0,0.7,16.4,94.0,1015.8,1.0,15.7,0.315814,387.681
2020-04-02 08:00:00,7.0,30.0,62.0,31.0,1.0,0.7,16.8,91.0,1016.4,0.8,10.6,0.392756,385.37
2020-04-02 09:00:00,7.0,31.0,69.0,27.0,2.0,0.8,17.6,88.0,1016.7,0.8,334.6,0.333059,384.56
2020-04-02 10:00:00,7.0,34.0,71.0,34.0,2.0,0.9,18.0,86.0,1016.9,0.9,329.6,0.10834,384.182
2020-04-02 11:00:00,8.0,40.0,84.0,38.0,4.0,0.8,18.6,82.0,1016.3,0.6,8.7,0.536193,384.379
2020-04-02 12:00:00,8.0,46.0,95.0,36.0,3.0,0.9,18.7,83.0,1015.9,1.0,329.9,0.829725,430.269
2020-04-02 13:00:00,8.0,48.0,110.0,42.0,3.0,0.9,18.9,82.0,1015.2,0.9,314.7,0.97259,430.305
2020-04-02 14:00:00,7.0,47.0,145.0,45.0,3.0,1.0,19.0,81.0,1014.3,0.7,324.0,0.852748,429.947
2020-04-02 15:00:00,7.0,55.0,129.0,46.0,2.0,0.9,19.0,81.0,1013.7,0.9,334.4,0.756702,421.846
2020-04-02 16:00:00,7.0,61.0,124.0,44.0,2.0,1.0,19.0,82.0,1013.4,0.8,332.3,0.669458,386.414
2020-04-02 17:00:00,7.0,62.0,112.0,47.0,1.0,1.0,19.1,82.0,1013.7,0.7,325.5,0.669458,386.414
2020-04-02 18:00:00,7.0,58.0,122.0,50.0,0.0,1.0,18.9,83.0,1014.2,1.0,354.6,0.954536,407.313
2020-04-02 19:00:00,7.0,52.0,109.0,47.0,0.0,1.0,18.7,84.0,1014.6,0.9,9.4,0.446656,392.984
2020-04-02 20:00:00,7.0,47.0,105.0,49.0,0.0,1.0,18.6,84.0,1015.3,0.7,336.5,0.289607,397.317
2020-04-02 21:00:00,7.0,41.0,87.0,42.0,0.0,1.0,18.5,85.0,1016.0,0.6,1.6,0.285021,401.334
2020-04-02 22:00:00,7.0,37.0,79.0,39.0,0.0,1.0,18.4,86.0,1016.1,0.3,333.1,0.34,406.084
2020-04-02 23:00:00,6.0,35.0,72.0,42.0,0.0,1.0,18.4,88.0,1015.8,0.4,255.8,0.153493,408.873
2020-04-03 00:00:00,6.0,34.0,63.0,41.0,0.0,1.0,18.0,88.0,1015.5,0.7,315.5,0.787373,452.268
2020-04-03 01:00:00,7.0,33.0,60.0,38.0,0.0,1.0,17.6,88.0,1015.6,1.2,343.6,1.0,452.097
2020-04-03 02:00:00,6.0,32.0,53.0,34.0,0.0,0.9,17.3,89.0,1014.7,1.2,356.1,0.131867,409.367
2020-04-03 03:00:00,6.0,30.0,48.0,27.0,0.0,0.8,17.3,91.0,1014.3,0.7,337.1,0.263018,406.035
2020-04-03 04:00:00,6.0,29.0,54.0,32.0,0.0,0.8,17.3,92.0,1014.5,0.8,349.6,0.312792,400.777
2020-04-03 05:00:00,6.0,27.0,35.0,25.0,0.0,0.8,17.4,93.0,1014.9,0.8,343.5,0.463854,398.807
2020-04-03 06:00:00,6.0,27.0,37.0,23.0,0.0,0.8,17.6,93.0,1015.4,0.6,314.3,0.659465,381.994
2020-04-03 07:00:00,6.0,26.0,37.0,23.0,0.0,0.9,18.0,93.0,1015.6,0.6,236.2,0.524825,380.141
2020-04-03 08:00:00,6.0,31.0,46.0,29.0,1.0,1.0,18.9,90.0,1016.1,0.5,335.3,0.315122,377.919
2020-04-03 09:00:00,6.0,37.0,56.0,32.0,2.0,1.0,19.7,86.0,1016.6,0.8,351.8,0.0882321,376.264
2020-04-03 10:00:00,7.0,43.0,66.0,35.0,1.0,1.0,20.2,85.0,1016.8,0.9,349.5,0.0509044,375.39
2020-04-03 11:00:00,8.0,51.0,78.0,39.0,2.0,1.0,20.1,85.0,1016.4,1.1,359.0,0.041436,374.408
2020-04-03 12:00:00,8.0,53.0,87.0,43.0,1.0,1.0,19.9,85.0,1016.1,1.3,327.2,0.110225,373.463
2020-04-03 13:00:00,7.0,44.0,90.0,44.0,0.0,1.0,19.0,88.0,1015.6,1.7,327.6,0.553213,375.347
2020-04-03 14:00:00,6.0,33.0,47.0,39.0,4.0,0.7,17.6,91.0,1015.4,2.4,328.6,0.785613,378.872
2020-04-03 15:00:00,6.0,28.0,0.0,11.0,7.0,0.6,17.1,92.0,1014.9,3.5,348.8,0.785613,378.872
2020-04-03 16:00:00,6.0,32.0,2.0,6.0,7.0,0.7,17.8,90.0,1014.2,1.5,38.4,0.258472,381.522
2020-04-03 17:00:00,6.0,45.0,10.0,2.0,2.0,0.8,18.3,89.0,1014.4,1.1,52.1,0.144532,388.156
2020-04-03 18:00:00,6.0,45.0,18.0,6.0,0.0,0.8,18.0,90.0,1015.9,2.3,316.8,0.194106,395.595
2020-04-03 19:00:00,5.0,37.0,14.0,10.0,0.0,0.7,17.1,92.0,1015.9,1.4,9.3,0.24091,400.934
2020-04-03 20:00:00,6.0,40.0,8.0,7.0,2.0,0.7,17.5,93.0,1014.9,2.6,91.3,0.34,445.285
2020-04-03 21:00:00,5.0,46.0,8.0,5.0,1.0,0.7,18.1,92.0,1015.8,1.0,297.5,0.0,409.953
2020-04-03 22:00:00,6.0,43.0,9.0,2.0,0.0,0.8,18.1,93.0,1016.1,1.0,349.8,0.185328,409.073
2020-04-03 23:00:00,6.0,42.0,17.0,4.0,0.0,0.8,18.0,94.0,1016.7,1.0,322.7,0.0,407.088
2020-04-04 00:00:00,6.0,39.0,9.0,8.0,0.0,0.9,17.7,94.0,1016.9,1.5,326.5,0.253254,405.869
2020-04-04 01:00:00,5.0,35.0,25.0,9.0,0.0,0.7,17.2,94.0,1016.7,1.5,5.0,0.520342,403.442
2020-04-04 02:00:00,6.0,34.0,7.0,6.0,0.0,0.7,17.3,94.0,1015.8,1.2,31.2,0.339122,400.48
2020-04-04 03:00:00,5.0,35.0,14.0,6.0,0.0,0.7,17.5,94.0,1015.4,0.8,264.6,0.368591,398.064
2020-04-04 04:00:00,5.0,33.0,9.0,6.0,0.0,0.7,17.4,94.0,1015.4,1.0,342.3,0.327765,395.338
2020-04-04 05:00:00,5.0,34.0,15.0,8.0,0.0,0.7,17.0,94.0,1015.9,1.3,330.7,0.216255,392.481
2020-04-04 06:00:00,5.0,31.0,14.0,10.0,0.0,0.7,16.9,94.0,1016.6,1.2,335.7,0.161221,389.993
2020-04-04 07:00:00,6.0,29.0,18.0,10.0,1.0,0.7,16.9,93.0,1017.5,1.6,344.2,0.155159,388.125
2020-04-04 08:00:00,6.0,27.0,12.0,9.0,3.0,0.7,17.1,91.0,1018.4,1.6,350.8,0.0902772,387.036
2020-04-04 09:00:00,6.0,27.0,13.0,7.0,4.0,0.8,17.6,88.0,1018.9,1.5,354.7,0.0482946,386.304
2020-04-04 10:00:00,6.0,23.0,16.0,12.0,7.0,0.8,18.4,84.0,1018.8,1.4,351.3,0.0604099,385.57
2020-04-04 11:00:00,7.0,20.0,18.0,11.0,15.0,0.8,19.4,78.0,1018.4,1.7,9.1,0.0590314,384.424
2020-04-04 12:00:00,7.0,18.0,19.0,13.0,28.0,0.7,20.5,74.0,1017.5,1.7,30.3,0.106128,383.381
2020-04-04 13:00:00,8.0,24.0,34.0,10.0,34.0,0.7,21.3,74.0,1016.5,1.4,39.3,0.15775,382.179
2020-04-04 14:00:00,8.0,26.0,35.0,16.0,39.0,0.7,22.3,71.0,1015.7,0.8,32.9,0.500767,381.499
